id,name,portrait_url,portrait_local_url,combat_type,side,gender,species,tags,source,source_url
magik,Magik,https://thanosvibs.money/static/assets/portraits_128/magik3.png,/mff-assets/characters/magik3.webp,Blast,Hero,Female,Mutant,"{""Magic"",""Mindresist"",""Energy"",""Instinct:Order"",""Source:Collab"",""Tier-4"",""Tier-3"",""Physical"",""Source:Comic"",""Phoenixforce"",""Fire"",""Source:Original"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
magneto,Magneto,https://thanosvibs.money/static/assets/portraits_128/magneto3.png,/mff-assets/characters/magneto3.webp,Blast,Villain,Male,Mutant,"{""Energyprojection"",""Mindresist"",""Energy"",""Instinct:Destruction"",""Source:Original"",""Tier-4"",""Tier-3"",""Lightning"",""Source:Comic"",""Physical"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
makkari,Makkari,https://thanosvibs.money/static/assets/portraits_128/makkari1.png,/mff-assets/characters/makkari1.webp,Speed,Hero,Female,Alien,"{""Leadership"",""Fastmovement"",""Eternals"",""Physical"",""Instinct:Order"",""Source:Mcu"",""Transcended"",""Source:Comic"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
malekith,Malekith,https://thanosvibs.money/static/assets/portraits_128/malekith2.png,/mff-assets/characters/malekith2.webp,Blast,Villain,Male,Alien,"{""Pureevil"",""Symbiote"",""Energy"",""Physical"",""Instinct:Destruction"",""Source:Comic"",""Transcended"",""Mind"",""Source:Mcu"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
manthing,Man-Thing,https://thanosvibs.money/static/assets/portraits_128/manthing.png,/mff-assets/characters/manthing.webp,Combat,Hero,Male,Human,"{""Strong"",""Healing"",""Magic"",""Physical"",""Instinct:Justice"",""Source:Comic"",""Transcended"",""artifact-data""}",thanosvibs,https://thanosvibs.money
mantis,Mantis,https://thanosvibs.money/static/assets/portraits_128/mantis1.png,/mff-assets/characters/mantis1.webp,Blast,Hero,Female,Alien,"{""Mind"",""Healing"",""Guardiansofthegalaxy"",""Energy"",""Instinct:Order"",""Source:Mcu"",""Transcended"",""Physical"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
marvelboy,Marvel Boy,https://thanosvibs.money/static/assets/portraits_128/marvelboy.png,/mff-assets/characters/marvelboy.webp,Universal,Hero,Male,Alien,"{""Fastmovement"",""Youngavengers"",""Energy"",""Instinct:Order"",""Source:Comic"",""Tier-3"",""lead-support-data"",""artifact-data""}",thanosvibs,https://thanosvibs.money
maximus,Maximus,https://thanosvibs.money/static/assets/portraits_128/maximus.png,/mff-assets/characters/maximus.webp,Blast,Villain,Male,Inhuman,"{""Mindresist"",""Pureevil"",""Energy"",""Lightning"",""Instinct:Destruction"",""Source:Comic"",""Transcended"",""artifact-data""}",thanosvibs,https://thanosvibs.money
mayalopez,Maya Lopez,https://thanosvibs.money/static/assets/portraits_128/echo1.png,/mff-assets/characters/echo1.webp,Speed,Hero,Female,Human,"{""Agility"",""Physical"",""Instinct:Justice"",""Source:Mcu"",""Tier-4"",""Transcended"",""uniform-data""}",thanosvibs,https://thanosvibs.money
mayalopezecho,Maya Lopez (Echo),https://thanosvibs.money/static/assets/portraits_128/echo2.png,/mff-assets/characters/echo2.webp,Speed,Hero,Female,Human,"{""Agility"",""Physical"",""Instinct:Justice"",""Source:Mcu"",""Tier-4"",""Transcended"",""uniform-data""}",thanosvibs,https://thanosvibs.money
medusa,Medusa,https://thanosvibs.money/static/assets/portraits_128/medusa3.png,/mff-assets/characters/medusa3.webp,Universal,Hero,Female,Inhuman,"{""Command"",""Physical"",""Instinct:Order"",""Source:Original"",""Tier-4"",""Transcended"",""Source:Comic"",""lead-support-data"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
mephisto,Mephisto,https://thanosvibs.money/static/assets/portraits_128/mephisto1.png,/mff-assets/characters/mephisto1.webp,Universal,Villain,Male,Other,"{""Hellfire"",""Magic"",""Pureevil"",""Energy"",""Fire"",""Instinct:Destruction"",""Source:Comic"",""Tier-4"",""Tier-3"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
minnerva,Minn-Erva,https://thanosvibs.money/static/assets/portraits_128/minn-erva1.png,/mff-assets/characters/minnerva1.webp,Combat,Villain,Female,Alien,"{""Strong"",""Agility"",""Pureevil"",""Energy"",""Physical"",""Instinct:Destruction"",""Source:Mcu"",""Transcended"",""Source:Comic"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
misterfantastic,Mister Fantastic,https://thanosvibs.money/static/assets/portraits_128/misterfantastic4.png,/mff-assets/characters/misterfantastic4.webp,Combat,Hero,Male,Human,"{""Durability"",""Leadership"",""Fantasticfour"",""Physical"",""Instinct:Justice"",""Source:Mcu"",""Tier-4"",""Tier-3"",""Source:Comic"",""Pureevil"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
mistersinister,Mister Sinister,https://thanosvibs.money/static/assets/portraits_128/mistersinister1.png,/mff-assets/characters/mistersinister1.webp,Blast,Villain,Male,Mutant,"{""Pureevil"",""Energyprojection"",""Healing"",""Energy"",""Mind"",""Instinct:Destruction"",""Source:Comic"",""Transcended"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
mistyknight,Misty Knight,https://thanosvibs.money/static/assets/portraits_128/mistyknight.png,/mff-assets/characters/mistyknight.webp,Speed,Hero,Female,Human,"{""Agent"",""Weaponsmaster"",""Physical"",""Cold"",""Lightning"",""Instinct:Justice"",""Source:Comic"",""Transcended"",""artifact-data""}",thanosvibs,https://thanosvibs.money
mockingbird,Mockingbird,https://thanosvibs.money/static/assets/portraits_128/mockingbird2.png,/mff-assets/characters/mockingbird2.webp,Speed,Hero,Female,Human,"{""Agility"",""Agent"",""Physical"",""Instinct:Justice"",""Source:Comic"",""Transcended"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
moltenman,Molten Man,https://thanosvibs.money/static/assets/portraits_128/moltenman.png,/mff-assets/characters/moltenman.webp,Combat,Villain,Male,Human,"{""Pureevil"",""Durability"",""Flame"",""Physical"",""Fire"",""Instinct:Cruelty"",""Source:Mcu"",""Transcended"",""artifact-data""}",thanosvibs,https://thanosvibs.money
moongirl,Moon Girl,https://thanosvibs.money/static/assets/portraits_128/moongirl1.png,/mff-assets/characters/moongirl1.webp,Blast,Hero,Female,Inhuman,"{""Weaponsmaster"",""Leadership"",""Energy"",""Physical"",""Lightning"",""Instinct:Order"",""Source:Original"",""Transcended"",""Source:Comic"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
moonknight,Moon Knight,https://thanosvibs.money/static/assets/portraits_128/moonknight4.png,/mff-assets/characters/moonknight4.webp,Speed,Hero,Male,Human,"{""Weaponsmaster"",""Leadership"",""Physical"",""Instinct:Justice"",""Source:Collab"",""Tier-4"",""Transcended"",""Source:Comic"",""Source:Mcu"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
mordo,Mordo,https://thanosvibs.money/static/assets/portraits_128/baronmordo2.png,/mff-assets/characters/baronmordo2.webp,Speed,Hero,Male,Human,"{""Agility"",""Heightenedsenses"",""Magic"",""Physical"",""Instinct:Cruelty"",""Source:Mcu"",""Transcended"",""uniform-data""}",thanosvibs,https://thanosvibs.money
morganlefay,Morgan le Fay,https://thanosvibs.money/static/assets/portraits_128/morganlefay1.png,/mff-assets/characters/morganlefay1.webp,Universal,Villain,Female,Human,"{""Magic"",""Pureevil"",""Energy"",""Instinct:Cruelty"",""Source:Original"",""Tier-3"",""Poison"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
msmarvelkamalakhan,Ms. Marvel (Kamala Khan),https://thanosvibs.money/static/assets/portraits_128/kamalakhan5.png,/mff-assets/characters/kamalakhan5.webp,Speed,Hero,Female,Inhuman,"{""Strong"",""Leadership"",""Physical"",""Instinct:Order"",""Source:Animation"",""Tier-4"",""Tier-3"",""Healing"",""Source:Comic"",""Lightning"",""Source:Mcu"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
mysterio,Mysterio,https://thanosvibs.money/static/assets/portraits_128/mysterio2.png,/mff-assets/characters/mysterio2.webp,Blast,Villain,Male,Human,"{""Mind"",""Sinistersix"",""Energy"",""Lightning"",""Instinct:Cruelty"",""Source:Original"",""Transcended"",""Source:Comic"",""Source:Mcu"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
mystique,Mystique,https://thanosvibs.money/static/assets/portraits_128/mystique1.png,/mff-assets/characters/mystique1.webp,Speed,Villain,Female,Mutant,"{""Agility"",""Weaponsmaster"",""Physical"",""Instinct:Destruction"",""Source:Comic"",""Tier-4"",""Transcended"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
namor,Namor,https://thanosvibs.money/static/assets/portraits_128/namor2.png,/mff-assets/characters/namor2.webp,Combat,Villain,Male,Mutant,"{""Strong"",""Durability"",""Physical"",""Cold"",""Instinct:Order"",""Source:Mcu"",""Tier-4"",""Tier-3"",""Source:Comic"",""Phoenixforce"",""Fire"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
nebula,Nebula,https://thanosvibs.money/static/assets/portraits_128/nebula.png,/mff-assets/characters/nebula.webp,Combat,Villain,Female,Alien,"{""Shock"",""Weaponsmaster"",""Machine"",""Physical"",""Lightning"",""Instinct:Destruction"",""Source:Mcu"",""Transcended"",""Source:Comic"",""Energy"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
negasonicteenagewarhead,Negasonic Teenage Warhead,https://thanosvibs.money/static/assets/portraits_128/negasonicteenagewarhead.png,/mff-assets/characters/negasonicteenagewarhead.webp,Blast,Hero,Female,Mutant,"{""Agility"",""Fastmovement"",""Energyprojection"",""Energy"",""Instinct:Order"",""Source:Comic"",""Transcended"",""artifact-data""}",thanosvibs,https://thanosvibs.money
nicepool,Nicepool,https://thanosvibs.money/static/assets/portraits_128/deadpool7.png,/mff-assets/characters/deadpool7.webp,Speed,Hero,Male,Mutant,"{""Healing"",""Weaponsmaster"",""Physical"",""Instinct:Order"",""Source:Mcu"",""Tier-4"",""Tier-3"",""uniform-data""}",thanosvibs,https://thanosvibs.money
nickfury,Nick Fury,https://thanosvibs.money/static/assets/portraits_128/nickfury4.png,/mff-assets/characters/nickfury4.webp,Speed,Hero,Male,Human,"{""Agent"",""Leadership"",""Weaponsmaster"",""Physical"",""Instinct:Justice"",""Source:Comic"",""Tier-4"",""Tier-3"",""Source:Mcu"",""lead-support-data"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
nightcrawler,Nightcrawler,https://thanosvibs.money/static/assets/portraits_128/nightcrawler2.png,/mff-assets/characters/nightcrawler2.webp,Speed,Hero,Male,Mutant,"{""Agility"",""Leadership"",""Physical"",""Instinct:Order"",""Source:Comic"",""Transcended"",""uniform-data""}",thanosvibs,https://thanosvibs.money
novarichardrider,Nova (Richard Rider),https://thanosvibs.money/static/assets/portraits_128/nova1.png,/mff-assets/characters/nova1.webp,Universal,Hero,Male,Human,"{""Energyprojection"",""Leadership"",""Energy"",""Instinct:Justice"",""Source:Collab"",""Tier-4"",""Transcended"",""Source:Comic"",""lead-support-data"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
novasamalexander,Nova (Sam Alexander),https://thanosvibs.money/static/assets/portraits_128/samalexander.png,/mff-assets/characters/samalexander.webp,Universal,Hero,Male,Human,"{""Fastmovement"",""Energyprojection"",""Energy"",""Instinct:Justice"",""Source:Comic"",""Transcended"",""artifact-data""}",thanosvibs,https://thanosvibs.money
odin,Odin,https://thanosvibs.money/static/assets/portraits_128/odin2.png,/mff-assets/characters/odin2.webp,Universal,Hero,Male,Alien,"{""Command"",""Energyprojection"",""Energy"",""Lightning"",""Instinct:Order"",""Source:Comic"",""Tier-4"",""Tier-3"",""Physical"",""Cold"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
okoye,Okoye,https://thanosvibs.money/static/assets/portraits_128/okoye.png,/mff-assets/characters/okoye.webp,Speed,Hero,Female,Human,"{""Agility"",""Weaponsmaster"",""Physical"",""Instinct:Justice"",""Source:Mcu"",""Tier-3"",""artifact-data""}",thanosvibs,https://thanosvibs.money
omegared,Omega Red,https://thanosvibs.money/static/assets/portraits_128/omegared.png,/mff-assets/characters/omegared.webp,Combat,Villain,Male,Mutant,"{""Healing"",""Pureevil"",""Strong"",""Physical"",""Instinct:Destruction"",""Source:Comic"",""Tier-3"",""artifact-data""}",thanosvibs,https://thanosvibs.money
philcoulson,Phil Coulson,https://thanosvibs.money/static/assets/portraits_128/philcoulson2.png,/mff-assets/characters/philcoulson2.webp,Blast,Hero,Male,Human,"{""Command"",""Agent"",""Energy"",""Instinct:Justice"",""Source:Original"",""Tier-3"",""Physical"",""Source:Tv"",""lead-support-data"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
phylavell,Phyla-Vell,https://thanosvibs.money/static/assets/portraits_128/phylavell1.png,/mff-assets/characters/phylavell1.webp,Universal,Hero,Female,Alien,"{""Energyprojection"",""Leadership"",""Energy"",""Instinct:Order"",""Source:Collab"",""Tier-4"",""Transcended"",""Source:Comic"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
polaris,Polaris,https://thanosvibs.money/static/assets/portraits_128/polaris1.png,/mff-assets/characters/polaris1.webp,Blast,Villain,Female,Mutant,"{""Energyprojection"",""Fastmovement"",""Energy"",""Instinct:Order"",""Source:Comic"",""Tier-4"",""Tier-3"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
professorx,Professor X,https://thanosvibs.money/static/assets/portraits_128/professorx2.png,/mff-assets/characters/professorx2.webp,Blast,Hero,Male,Mutant,"{""Leadership"",""Mind"",""Mindresist"",""Energy"",""Instinct:Order"",""Source:Comic"",""Tier-4"",""Tier-3"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
proximamidnight,Proxima Midnight,https://thanosvibs.money/static/assets/portraits_128/proximamidnight2.png,/mff-assets/characters/proximamidnight2.webp,Universal,Villain,Female,Alien,"{""Agility"",""Fastmovement"",""Blackorder"",""Energy"",""Instinct:Destruction"",""Source:Original"",""Tier-3"",""Physical"",""Source:Comic"",""Source:Mcu"",""uniform-data""}",thanosvibs,https://thanosvibs.money
psylocke,Psylocke,https://thanosvibs.money/static/assets/portraits_128/psylocke4.png,/mff-assets/characters/psylocke4.webp,Blast,Hero,Female,Mutant,"{""Agility"",""Mind"",""Energy"",""Instinct:Order"",""Source:Original"",""Tier-4"",""Transcended"",""Source:Comic"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
punisher,Punisher,https://thanosvibs.money/static/assets/portraits_128/punisher7.png,/mff-assets/characters/punisher7.webp,Combat,Hero,Male,Human,"{""Leadership"",""Weaponsmaster"",""Physical"",""Instinct:Justice"",""Source:Mcu"",""Tier-4"",""Tier-3"",""Source:Comic"",""Source:Tv"",""Machine"",""Energy"",""Powercosmic"",""Flame"",""Fire"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
quake,Quake,https://thanosvibs.money/static/assets/portraits_128/daisyjohnson1.png,/mff-assets/characters/daisyjohnson1.webp,Blast,Hero,Female,Inhuman,"{""Command"",""Agent"",""Physical"",""Energy"",""Instinct:Order"",""Source:Comic"",""Transcended"",""uniform-data""}",thanosvibs,https://thanosvibs.money
quasaravrilkincaid,Quasar (Avril Kincaid),https://thanosvibs.money/static/assets/portraits_128/quasar1.png,/mff-assets/characters/quasar1.webp,Universal,Hero,Female,Human,"{""Heightenedsenses"",""Energyprojection"",""Energy"",""Instinct:Justice"",""Source:Comic"",""Transcended"",""Physical"",""uniform-data""}",thanosvibs,https://thanosvibs.money
quasarwendellvaughn,Quasar (Wendell Vaughn),https://thanosvibs.money/static/assets/portraits_128/wendellvaughn.png,/mff-assets/characters/wendellvaughn.webp,Universal,Hero,Male,Human,"{""Energyprojection"",""Fastmovement"",""Annihilators"",""Energy"",""Instinct:Justice"",""Source:Comic"",""Transcended"",""lead-support-data"",""artifact-data""}",thanosvibs,https://thanosvibs.money
quicksilver,Quicksilver,https://thanosvibs.money/static/assets/portraits_128/quicksilver4.png,/mff-assets/characters/quicksilver4.webp,Speed,Hero,Male,Human,"{""Fastmovement"",""Agility"",""Physical"",""Instinct:Justice"",""Source:Comic"",""Tier-4"",""Tier-3"",""Source:Original"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
rachelsummers,Rachel Summers,https://thanosvibs.money/static/assets/portraits_128/rachelsummers1.png,/mff-assets/characters/rachelsummers1.webp,Universal,Hero,Female,Mutant,"{""Phoenixforce"",""Fastmovement"",""Energy"",""Fire"",""Instinct:Order"",""Source:Comic"",""Transcended"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
redguardian,Red Guardian,https://thanosvibs.money/static/assets/portraits_128/redguardian2.png,/mff-assets/characters/redguardian2.webp,Combat,Hero,Male,Human,"{""Strong"",""Agility"",""Thunderbolts"",""Physical"",""Lightning"",""Instinct:Cruelty"",""Source:Mcu"",""Tier-4"",""Transcended"",""Source:Comic"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
redhulk,Red Hulk,https://thanosvibs.money/static/assets/portraits_128/redhulk3.png,/mff-assets/characters/redhulk3.webp,Combat,Villain,Male,Human,"{""Flame"",""Gammaradiation"",""Durability"",""Physical"",""Fire"",""Instinct:Cruelty"",""Source:Mcu"",""Transcended"",""Source:Comic"",""Symbiote"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
redshehulk,Red She-Hulk,https://thanosvibs.money/static/assets/portraits_128/redshehulk.png,/mff-assets/characters/redshehulk.webp,Combat,Hero,Female,Human,"{""Gammaradiation"",""Durability"",""Flame"",""Physical"",""Fire"",""Instinct:Justice"",""Source:Comic"",""Transcended"",""artifact-data""}",thanosvibs,https://thanosvibs.money
redskull,Red Skull,https://thanosvibs.money/static/assets/portraits_128/redskull2.png,/mff-assets/characters/redskull2.webp,Blast,Villain,Male,Human,"{""Pureevil"",""Command"",""Cosmiccube"",""Physical"",""Energy"",""Instinct:Cruelty"",""Source:Comic"",""Transcended"",""Source:Mcu"",""uniform-data""}",thanosvibs,https://thanosvibs.money
rescue,Rescue,https://thanosvibs.money/static/assets/portraits_128/rescue2.png,/mff-assets/characters/rescue2.webp,Blast,Hero,Female,Human,"{""Machine"",""Leadership"",""Energy"",""Instinct:Justice"",""Source:Comic"",""Transcended"",""Source:Mcu"",""Source:Original"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
rhino,Rhino,https://thanosvibs.money/static/assets/portraits_128/rhino.png,/mff-assets/characters/rhino.webp,Combat,Villain,Male,Human,"{""Strong"",""Durability"",""Sinistersix"",""Physical"",""Instinct:Cruelty"",""Source:Comic"",""Transcended"",""artifact-data""}",thanosvibs,https://thanosvibs.money
ririwilliams,Riri Williams,https://thanosvibs.money/static/assets/portraits_128/ironheart1.png,/mff-assets/characters/ironheart1.webp,Blast,Hero,Female,Human,"{""Machine"",""Leadership"",""Energy"",""Instinct:Justice"",""Source:Mcu"",""Tier-4"",""Transcended"",""uniform-data""}",thanosvibs,https://thanosvibs.money
rocketraccoon,Rocket Raccoon,https://thanosvibs.money/static/assets/portraits_128/rocketraccoon6.png,/mff-assets/characters/rocketraccoon6.webp,Blast,Hero,Male,Alien,"{""Weaponsmaster"",""Guardiansofthegalaxy"",""Energy"",""Instinct:Order"",""Source:Mcu"",""Tier-3"",""Physical"",""Source:Comic"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
rogue,Rogue,https://thanosvibs.money/static/assets/portraits_128/rogue4.png,/mff-assets/characters/rogue4.webp,Speed,Hero,Female,Mutant,"{""Healing"",""Fastmovement"",""Physical"",""Mind"",""Cold"",""Lightning"",""Instinct:Order"",""Source:Original"",""Tier-4"",""Tier-3"",""Energy"",""Source:Comic"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
ronan,Ronan,https://thanosvibs.money/static/assets/portraits_128/ronan3.png,/mff-assets/characters/ronan3.webp,Universal,Hero,Male,Alien,"{""Mindresist"",""Command"",""Annihilators"",""Energy"",""Instinct:Destruction"",""Source:Comic"",""Tier-3"",""Physical"",""Mind"",""Source:Mcu"",""lead-support-data"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
ronin,Ronin,https://thanosvibs.money/static/assets/portraits_128/hawkeye4.png,/mff-assets/characters/hawkeye4.webp,Speed,Hero,Male,Human,"{""Weaponsmaster"",""Agent"",""Physical"",""Instinct:Justice"",""Source:Mcu"",""Tier-4"",""Tier-3"",""uniform-data""}",thanosvibs,https://thanosvibs.money
sabretooth,Sabretooth,https://thanosvibs.money/static/assets/portraits_128/sabretooth2.png,/mff-assets/characters/sabretooth2.webp,Combat,Villain,Male,Mutant,"{""Pureevil"",""Agility"",""Physical"",""Instinct:Destruction"",""Source:Comic"",""Tier-3"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
sandman,Sandman,https://thanosvibs.money/static/assets/portraits_128/sandman.png,/mff-assets/characters/sandman.webp,Combat,Villain,Male,Human,"{""Durability"",""Sinistersix"",""Physical"",""Energy"",""Lightning"",""Mind"",""Instinct:Cruelty"",""Source:Comic"",""Transcended"",""artifact-data""}",thanosvibs,https://thanosvibs.money
satana,Satana,https://thanosvibs.money/static/assets/portraits_128/satana2.png,/mff-assets/characters/satana2.webp,Universal,Hero,Female,Human,"{""Magic"",""Flame"",""Energy"",""Fire"",""Instinct:Justice"",""Source:Original"",""Transcended"",""Source:Comic"",""lead-support-data"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
scarletspider,Scarlet Spider,https://thanosvibs.money/static/assets/portraits_128/scarletspider2.png,/mff-assets/characters/scarletspider2.webp,Speed,Hero,Male,Human,"{""Spider Sense"",""Leadership"",""Agility"",""Physical"",""Instinct:Justice"",""Source:Original"",""Tier-4"",""Tier-3"",""Fire"",""Source:Comic"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
scarletwitch,Scarlet Witch,https://thanosvibs.money/static/assets/portraits_128/scarletwitch7.png,/mff-assets/characters/scarletwitch7.webp,Universal,Villain,Female,Human,"{""Chaosmagic"",""Fastmovement"",""Zombie"",""Energy"",""Mind"",""Instinct:Justice"",""Source:Animation"",""Tier-4"",""Tier-3"",""Source:Comic"",""Source:Mcu"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
scorpion,Scorpion,https://thanosvibs.money/static/assets/portraits_128/scorpion.png,/mff-assets/characters/scorpion.webp,Speed,Villain,Male,Human,"{""Pureevil"",""Durability"",""Poison"",""Physical"",""Instinct:Cruelty"",""Source:Comic"",""Transcended"",""artifact-data""}",thanosvibs,https://thanosvibs.money
scream,Scream,https://thanosvibs.money/static/assets/portraits_128/scream1.png,/mff-assets/characters/scream1.webp,Combat,Hero,Female,Human,"{""Strong"",""Leadership"",""Symbiote"",""Physical"",""Instinct:Cruelty"",""Source:Comic"",""Transcended"",""Pureevil"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
sentinel,Sentinel,https://thanosvibs.money/static/assets/portraits_128/sentinel2.png,/mff-assets/characters/sentinel2.webp,Universal,Villain,Neutral,Other,"{""Machine"",""Pureevil"",""Energy"",""Instinct:Destruction"",""Source:Comic"",""Tier-4"",""Tier-3"",""Physical"",""Lightning"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
sentry,Sentry,https://thanosvibs.money/static/assets/portraits_128/sentry2.png,/mff-assets/characters/sentry2.webp,Universal,Hero,Male,Human,"{""Leadership"",""Energyprojection"",""Energy"",""Instinct:Justice"",""Source:Mcu"",""Tier-4"",""Tier-3"",""Darkavengers"",""Source:Comic"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
sersi,Sersi,https://thanosvibs.money/static/assets/portraits_128/sersi1.png,/mff-assets/characters/sersi1.webp,Blast,Hero,Female,Alien,"{""Eternals"",""Leadership"",""Magic"",""Energy"",""Instinct:Order"",""Source:Mcu"",""Transcended"",""Source:Comic"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
shadowshell,Shadow Shell,https://thanosvibs.money/static/assets/portraits_128/shadowshell1.png,/mff-assets/characters/shadowshell1.webp,Speed,Hero,Female,Human,"{""Warriorsofthesky"",""Agility"",""Poison"",""Physical"",""Instinct:Justice"",""Source:Original"",""Tier-4"",""Transcended"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
shangchi,Shang-Chi,https://thanosvibs.money/static/assets/portraits_128/shangchi2.png,/mff-assets/characters/shangchi2.webp,Combat,Hero,Male,Human,"{""Agility"",""Leadership"",""Physical"",""Instinct:Justice"",""Source:Animation"",""Tier-4"",""Tier-3"",""Source:Comic"",""Source:Mcu"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
shehulk,She-Hulk,https://thanosvibs.money/static/assets/portraits_128/shehulk4.png,/mff-assets/characters/shehulk4.webp,Combat,Hero,Female,Human,"{""Gammaradiation"",""Durability"",""Physical"",""Instinct:Justice"",""Source:Mcu"",""Tier-3"",""Source:Comic"",""Fantasticfour"",""lead-support-data"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
shuri,Shuri,https://thanosvibs.money/static/assets/portraits_128/shuri.png,/mff-assets/characters/shuri.webp,Speed,Hero,Female,Human,"{""Heightenedsenses"",""Leadership"",""Physical"",""Instinct:Justice"",""Source:Comic"",""Tier-3"",""Source:Mcu"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
sif,Sif,https://thanosvibs.money/static/assets/portraits_128/sif2.png,/mff-assets/characters/sif2.webp,Combat,Hero,Female,Alien,"{""Agility"",""Physical"",""Instinct:Order"",""Source:Comic"",""Transcended"",""Source:Tv"",""Energy"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
silk,Silk,https://thanosvibs.money/static/assets/portraits_128/silk2.png,/mff-assets/characters/silk2.webp,Speed,Hero,Female,Human,"{""Spider Sense"",""Agility"",""Physical"",""Instinct:Justice"",""Source:Original"",""Transcended"",""Source:Comic"",""uniform-data""}",thanosvibs,https://thanosvibs.money
silversamurai,Silver Samurai,https://thanosvibs.money/static/assets/portraits_128/silversamurai.png,/mff-assets/characters/silversamurai.webp,Combat,Villain,Male,Mutant,"{""Weaponsmaster"",""Pureevil"",""Physical"",""Instinct:Destruction"",""Source:Comic"",""Tier-4"",""Tier-3"",""artifact-data""}",thanosvibs,https://thanosvibs.money
silversurfer,Silver Surfer,https://thanosvibs.money/static/assets/portraits_128/silversurfer2.png,/mff-assets/characters/silversurfer2.webp,Universal,Villain,Male,Alien,"{""Powercosmic"",""Symbiote"",""Annihilators"",""Energy"",""Instinct:Order"",""Source:Comic"",""Tier-4"",""Tier-3"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
silversurfershallabal,Silver Surfer (Shalla-Bal),https://thanosvibs.money/static/assets/portraits_128/shallabal.png,/mff-assets/characters/shallabal.webp,Universal,Villain,Female,Alien,"{""Powercosmic"",""Energy"",""Instinct:Destruction"",""Source:Mcu"",""Tier-4"",""Tier-3"",""artifact-data""}",thanosvibs,https://thanosvibs.money
sin,Sin,https://thanosvibs.money/static/assets/portraits_128/sin1.png,/mff-assets/characters/sin1.webp,Speed,Villain,Female,Human,"{""Weaponsmaster"",""Pureevil"",""Physical"",""Instinct:Cruelty"",""Source:Original"",""Tier-3"",""Source:Comic"",""lead-support-data"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
